timestamp_utc,symbol,signal,entry,sl,tp,lots,status,exit_price,pips_profit,profit
2.5760138761210527e-05,9.69999999997917e-05,2.299999999966218e-05,1.6000000000016e-05,56.92125142609488,0.00013999999999998142,19.736887704529018,7.0,,EURUSD,buy,2025-10-27T22:06:06.829374,1.16482,1.0,1.16468,1.16492,open
2.5760138761210527e-05,9.69999999997917e-05,2.299999999966218e-05,1.6000000000016e-05,56.92125142609488,0.00014214285714283674,19.736887704528954,13.0,,EURUSD,buy,2025-10-27T22:06:27.696510,1.16479,1.0,1.1646478571428571,1.16489,open
1.7173425840733003e-05,9.619999999999074e-05,2.1999999999744446e-05,1.5799999999899228e-05,56.54753191555047,0.00014214285714283674,19.736887704528954,14.0,,EURUSD,buy,2025-10-27T22:06:48.948420,1.16478,1.0,1.164637857142857,1.16488,open
1.7173425840733003e-05,9.619999999999074e-05,2.1999999999744446e-05,1.5799999999899228e-05,56.54753191555047,0.00014214285714283674,19.736887704528954,14.0,,EURUSD,buy,2025-10-27T22:07:10.498539,1.16478,1.0,1.164637857142857,1.16488,open
4.293356460194353e-05,9.85999999998377e-05,2.499999999971969e-05,1.6400000000027504e-05,57.64973118480965,0.00014499999999998244,19.73688770452887,17.0,,EURUSD,buy,2025-10-27T22:07:34.515110,1.16483,1.0,1.164685,1.16493,open
2.5760138761210527e-05,9.69999999997917e-05,2.299999999966218e-05,1.6000000000016e-05,56.92125142609488,0.00014499999999998244,19.73688770452887,23.0,,EURUSD,buy,2025-10-27T22:07:56.813443,1.16479,1.0,1.164645,1.16489,open
1.7173425840733003e-05,9.619999999999074e-05,2.1999999999744446e-05,1.5799999999899228e-05,56.54753191555047,0.00014499999999998244,19.73688770452887,24.0,,EURUSD,buy,2025-10-27T22:08:19.970887,1.16479,1.0,1.164645,1.16489,open
0.0,9.460000000016677e-05,1.999999999990898e-05,1.5399999999887726e-05,55.78029672836488,0.00014499999999998244,19.73688770452887,27.0,,EURUSD,buy,2025-10-27T22:08:40.918511,1.16476,1.0,1.164615,1.16486,open
0.0,7.939999999995173e-05,1.5000000000098268e-05,1.760000000006201e-05,56.70768779248005,0.00014214285714283674,25.165411011626027,1.0,151097611939,EURUSD,buy,2025-10-27T22:20:20.553816,1.16468,1.0,1.164537857142857,1.16478,open
0.00011162055878966015,8.959999999991197e-05,3.100000000011427e-05,2.419999999991873e-05,63.51158032609201,0.00015071428571427386,30.82720127727796,15.0,,EURUSD,buy,2025-10-27T22:31:17.116166,1.16497,1.0,1.1648192857142858,1.16507,open
